ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY
689	44_foot	None	PongNuea	Pong Nuea	ceɲ	ceɲ	c e ɲ		1301	20.321525	99.866817	
690	44_foot	None	NyaungGone	Nyaung Gone	plɔ	plɔ	p l ɔ		1301	20.635025	96.545772	
691	44_foot	None	NoeLae	Noe Lae	ceɲ	ceɲ	c e ɲ		1301	19.941803	99.044742	
692	44_foot	None	BanPaw	Ban Paw	ceɲ	ceɲ	c e ɲ		1301	21.311225	99.557550	
693	44_foot	None	ChaYeQing	Cha Ye Qing	ʥɔːn	ʥɔːn	dʑ ɔː n		1301	24.305717	98.463661	
694	44_foot	None	GuangKa	Guang Ka	ʥɔːn	ʥɔːn	dʑ ɔː n	ruma1248	1301	24.065714	97.796281	
695	44_foot	None	MangBang	Mang Bang	ʥɔːn	ʥɔːn	dʑ ɔː n	ruma1248	1301	24.416392	98.399078	
696	44_foot	None	NanSang	Nan Sang	ʥɔːn	ʥɔːn	dʑ ɔː n	ruma1248	1301	24.019728	97.819736	
697	45_bone	None	NamHsan	Namhsan	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ		1394	22.965064	97.163239	
698	45_bone	None	KhunHawt	Khun Hawt	kanɁaːŋ	kanɁaːŋ	k a n ʔ aː ŋ		1394	22.965064	97.163239	
699	45_bone	None	HtanHsan	Htan Hsan	kәnɁaːŋ	kәnɁaːŋ	k ə n ʔ aː ŋ		1394	22.675133	97.289942	
700	45_bone	None	PangKham	Pangkham	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ		1394	22.672097	97.161167	
701	45_bone	None	ManLoi	Man Loi	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ		1394	22.636019	97.139264	
702	45_bone	None	MengDan	Meng Dan	kaʔɛːŋ	kaʔɛːŋ	k a ʔ ɛː ŋ	khan1274	1394	24.296522	98.379886	
703	45_bone	None	ChuDongGua	Chu Dong Gua	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ		1394	24.330889	98.393125	
704	45_bone	None	XiangZhaiTang	Xiang Zhai Tang	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ	ruma1248	1394	24.323819	98.556639	
705	45_bone	None	PongNuea	Pong Nuea	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ		1394	20.321525	99.866817	
706	45_bone	None	NyaungGone	Nyaung Gone	kaʔak	kaʔak	k a ʔ a k		1394	20.635025	96.545772	
707	45_bone	None	NoeLae	Noe Lae	kaɁaŋ	kaɁaŋ	k a ʔ a ŋ		1394	19.941803	99.044742	
708	45_bone	None	BanPaw	Ban Paw	kaɁaŋ	kaɁaŋ	k a ʔ a ŋ		1394	21.311225	99.557550	
709	45_bone	None	ChaYeQing	Cha Ye Qing	kaʔaːŋ	kaʔaːŋ	k a ʔ aː ŋ		1394	24.305717	98.463661	
710	45_bone	None	GuangKa	Guang Ka	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ	ruma1248	1394	24.065714	97.796281	
711	45_bone	None	MangBang	Mang Bang	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ	ruma1248	1394	24.416392	98.399078	
712	45_bone	None	NanSang	Nan Sang	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ	ruma1248	1394	24.019728	97.819736	
713	46_fat	None	NamHsan	Namhsan	priaŋ	priaŋ	p r i a ŋ		323	22.965064	97.163239	
714	46_fat	None	KhunHawt	Khun Hawt	priaŋ	priaŋ	p r i a ŋ		323	22.965064	97.163239	
715	46_fat	None	HtanHsan	Htan Hsan	priaŋ	priaŋ	p r i a ŋ		323	22.675133	97.289942	
716	46_fat	None	PangKham	Pangkham	briaŋ	briaŋ	b r i a ŋ		323	22.672097	97.161167	
717	46_fat	None	ManLoi	Man Loi	briaŋ	briaŋ	b r i a ŋ		323	22.636019	97.139264	
718	46_fat	None	MengDan	Meng Dan	priaŋ	priaŋ	p r i a ŋ	khan1274	323	24.296522	98.379886	
719	46_fat	None	ChuDongGua	Chu Dong Gua	priaŋ	priaŋ	p r i a ŋ		323	24.330889	98.393125	
720	46_fat	None	XiangZhaiTang	Xiang Zhai Tang	briaŋ	briaŋ	b r i a ŋ	ruma1248	323	24.323819	98.556639	
721	46_fat	None	PongNuea	Pong Nuea	briaŋ	briaŋ	b r i a ŋ		323	20.321525	99.866817	
722	46_fat	None	NyaungGone	Nyaung Gone	briak	briak	b r i a k		323	20.635025	96.545772	
723	46_fat	None	NoeLae	Noe Lae	briaŋ	briaŋ	b r i a ŋ		323	19.941803	99.044742	
724	46_fat	None	BanPaw	Ban Paw	briaŋ	briaŋ	b r i a ŋ		323	21.311225	99.557550	
725	46_fat	None	ChaYeQing	Cha Ye Qing	bjoŋ	bjoŋ	b j o ŋ		323	24.305717	98.463661	
726	46_fat	None	GuangKa	Guang Ka	pjoŋ	pjoŋ	p j o ŋ	ruma1248	323	24.065714	97.796281	
727	46_fat	None	MangBang	Mang Bang	pjoŋ	pjoŋ	p j o ŋ	ruma1248	323	24.416392	98.399078	
728	46_fat	None	NanSang	Nan Sang	pjoŋ	pjoŋ	p j o ŋ	ruma1248	323	24.019728	97.819736	
729	47_skin	None	NamHsan	Namhsan	hur	hur	h u r		763	22.965064	97.163239	
730	47_skin	None	KhunHawt	Khun Hawt	hur	hur	h u r		763	22.965064	97.163239	
731	47_skin	None	HtanHsan	Htan Hsan	huːr	huːr	h uː r		763	22.675133	97.289942	
732	47_skin	None	PangKham	Pangkham	huːn	huːn	h uː n		763	22.672097	97.161167	
733	47_skin	None	ManLoi	Man Loi	hur	hur	h u r		763	22.636019	97.139264	
734	47_skin	None	MengDan	Meng Dan	hur	hur	h u r	khan1274	763	24.296522	98.379886	
735	47_skin	None	ChuDongGua	Chu Dong Gua	hur	hur	h u r		763	24.330889	98.393125	
736	47_skin	None	XiangZhaiTang	Xiang Zhai Tang	huːn	huːn	h uː n	ruma1248	763	24.323819	98.556639	
737	47_skin	None	PongNuea	Pong Nuea	huːn	huːn	h uː n		763	20.321525	99.866817	
738	47_skin	None	NyaungGone	Nyaung Gone	hun	hun	h u n		763	20.635025	96.545772	
739	47_skin	None	NoeLae	Noe Lae	hun	hun	h u n		763	19.941803	99.044742	
740	47_skin	None	BanPaw	Ban Paw	hun	hun	h u n		763	21.311225	99.557550	
741	47_skin	None	ChaYeQing	Cha Ye Qing	huː	huː	h uː		763	24.305717	98.463661	
742	47_skin	None	GuangKa	Guang Ka	huː	huː	h uː	ruma1248	763	24.065714	97.796281	
743	47_skin	None	MangBang	Mang Bang	huː	huː	h uː	ruma1248	763	24.416392	98.399078	
744	47_skin	None	NanSang	Nan Sang	huː	huː	h uː	ruma1248	763	24.019728	97.819736	
745	48_blood	None	NamHsan	Namhsan	n̥aːm	n̥aːm	n̥ aː m		946	22.965064	97.163239	
746	48_blood	None	KhunHawt	Khun Hawt	n̥aːm	n̥aːm	n̥ aː m		946	22.965064	97.163239	
747	48_blood	None	HtanHsan	Htan Hsan	n̥aːm	n̥aːm	n̥ aː m		946	22.675133	97.289942	
748	48_blood	None	PangKham	Pangkham	n̥a:m	n̥a:m	n̥ aː m		946	22.672097	97.161167	
749	48_blood	None	ManLoi	Man Loi	n̥aːm	n̥aːm	n̥ aː m		946	22.636019	97.139264	
750	48_blood	None	MengDan	Meng Dan	n̥ɛːm	n̥ɛːm	n̥ ɛː m	khan1274	946	24.296522	98.379886	
751	48_blood	None	ChuDongGua	Chu Dong Gua	n̥aːm	n̥aːm	n̥ aː m		946	24.330889	98.393125	
752	48_blood	None	XiangZhaiTang	Xiang Zhai Tang	n̥aːm	n̥aːm	n̥ aː m	ruma1248	946	24.323819	98.556639	
753	48_blood	None	PongNuea	Pong Nuea	n̥aːm	n̥aːm	n̥ aː m		946	20.321525	99.866817	
754	48_blood	None	NyaungGone	Nyaung Gone	n̥am	n̥am	n̥ a m		946	20.635025	96.545772	
755	48_blood	None	NoeLae	Noe Lae	n̥am	n̥am	n̥ a m		946	19.941803	99.044742	
756	48_blood	None	BanPaw	Ban Paw	n̥am	n̥am	n̥ a m		946	21.311225	99.557550	
757	48_blood	None	ChaYeQing	Cha Ye Qing	n̥aːm	n̥aːm	n̥ aː m		946	24.305717	98.463661	
758	48_blood	None	GuangKa	Guang Ka	n̥aːm	n̥aːm	n̥ aː m	ruma1248	946	24.065714	97.796281	
759	48_blood	None	MangBang	Mang Bang	n̥aːm	n̥aːm	n̥ aː m	ruma1248	946	24.416392	98.399078	
760	48_blood	None	NanSang	Nan Sang	n̥aːm	n̥aːm	n̥ aː m	ruma1248	946	24.019728	97.819736	
761	49_personhuman	None	NamHsan	Namhsan	biː	biː	b iː		683	22.965064	97.163239	
762	49_personhuman	None	KhunHawt	Khun Hawt	ɓi:	ɓi:	ɓ iː		683	22.965064	97.163239	
763	49_personhuman	None	HtanHsan	Htan Hsan	ɓi	ɓi	ɓ i		683	22.675133	97.289942	
764	49_personhuman	None	PangKham	Pangkham	duʔiː	duʔiː	d u ʔ iː		683	22.672097	97.161167	
765	49_personhuman	None	ManLoi	Man Loi	ɗuʔiː	ɗuʔiː	ɗ u ʔ iː		683	22.636019	97.139264	
766	49_personhuman	None	MengDan	Meng Dan	duʔiː	duʔiː	d u ʔ iː	khan1274	683	24.296522	98.379886	
767	49_personhuman	None	ChuDongGua	Chu Dong Gua	duʔiː	duʔiː	d u ʔ iː		683	24.330889	98.393125	
768	49_personhuman	None	XiangZhaiTang	Xiang Zhai Tang	naɁuj	naɁuj	n a ʔ u j	ruma1248	683	24.323819	98.556639	
769	49_personhuman	None	PongNuea	Pong Nuea	duvɨj	duvɨj	d u v ɨ j		683	20.321525	99.866817	
770	49_personhuman	None	NyaungGone	Nyaung Gone	ʔi, duʔi	ʔi	ʔ i		683	20.635025	96.545772	
771	49_personhuman	None	NoeLae	Noe Lae	duɁi	duɁi	d u ʔ i		683	19.941803	99.044742	
772	49_personhuman	None	BanPaw	Ban Paw	duɁɨj	duɁɨj	d u ʔ ɨ j		683	21.311225	99.557550	
773	49_personhuman	None	ChaYeQing	Cha Ye Qing	duʔuj	duʔuj	d u ʔ u j		683	24.305717	98.463661	
774	49_personhuman	None	GuangKa	Guang Ka	taɁiː	taɁiː	t a ʔ iː	ruma1248	683	24.065714	97.796281	
775	49_personhuman	None	MangBang	Mang Bang	taɁiː	taɁiː	t a ʔ iː	ruma1248	683	24.416392	98.399078	
776	49_personhuman	None	NanSang	Nan Sang	taɁiː	taɁiː	t a ʔ iː	ruma1248	683	24.019728	97.819736	
777	50_child	None	NamHsan	Namhsan	kuan	kuan	k u a n		2099	22.965064	97.163239	
778	50_child	None	HtanHsan	Htan Hsan	kuan	kuan	k u a n		2099	22.675133	97.289942	
779	50_child	None	PangKham	Pangkham	ɡɔːn	ɡɔːn	g ɔː n		2099	22.672097	97.161167	
780	50_child	None	ManLoi	Man Loi	ɡɔːn	ɡɔːn	g ɔː n		2099	22.636019	97.139264	
781	50_child	None	MengDan	Meng Dan	kɔnɲɔm	kɔnɲɔm	k ɔ n ɲ ɔ m	khan1274	2099	24.296522	98.379886	
782	50_child	None	ChuDongGua	Chu Dong Gua	kɔːn	kɔːn	k ɔː n		2099	24.330889	98.393125	
783	50_child	None	XiangZhaiTang	Xiang Zhai Tang	ɡɔːn	ɡɔːn	g ɔː n	ruma1248	2099	24.323819	98.556639	
784	50_child	None	PongNuea	Pong Nuea	ɡɔːn	ɡɔːn	g ɔː n		2099	20.321525	99.866817	
785	50_child	None	NyaungGone	Nyaung Gone	ɡɔn	ɡɔn	g ɔ n		2099	20.635025	96.545772	
786	50_child	None	NoeLae	Noe Lae	ɡɔn	ɡɔn	g ɔ n		2099	19.941803	99.044742	
787	50_child	None	BanPaw	Ban Paw	ɡɔn	ɡɔn	g ɔ n		2099	21.311225	99.557550	
788	50_child	None	ChaYeQing	Cha Ye Qing	koːn	koːn	k oː n		2099	24.305717	98.463661	
789	50_child	None	GuangKa	Guang Ka	kɔːn	kɔːn	k ɔː n	ruma1248	2099	24.065714	97.796281	
790	50_child	None	MangBang	Mang Bang	kɔːn	kɔːn	k ɔː n	ruma1248	2099	24.416392	98.399078	
791	50_child	None	NanSang	Nan Sang	kɔːn	kɔːn	k ɔː n	ruma1248	2099	24.019728	97.819736	
792	51_name	None	NamHsan	Namhsan	ʨɨː	ʨɨː	tɕ ɨː		1405	22.965064	97.163239	
793	51_name	None	KhunHawt	Khun Hawt	ʥɨː	ʥɨː	dʑ ɨː		1405	22.965064	97.163239	
794	51_name	None	HtanHsan	Htan Hsan	ʥɨː	ʥɨː	dʑ ɨː		1405	22.675133	97.289942	
795	51_name	None	PangKham	Pangkham	ʨɨː	ʨɨː	tɕ ɨː		1405	22.672097	97.161167	
796	51_name	None	ManLoi	Man Loi	ʨɨː	ʨɨː	tɕ ɨː		1405	22.636019	97.139264	
797	51_name	None	MengDan	Meng Dan	ʨɨː	ʨɨː	tɕ ɨː	khan1274	1405	24.296522	98.379886	
798	51_name	None	ChuDongGua	Chu Dong Gua	ʨɨː	ʨɨː	tɕ ɨː		1405	24.330889	98.393125	
799	51_name	None	XiangZhaiTang	Xiang Zhai Tang	ʨɨː	ʨɨː	tɕ ɨː	ruma1248	1405	24.323819	98.556639	
800	51_name	None	PongNuea	Pong Nuea	ʨɨː	ʨɨː	tɕ ɨː		1405	20.321525	99.866817	
801	51_name	None	NyaungGone	Nyaung Gone	cɨ	cɨ	c ɨ		1405	20.635025	96.545772	
802	51_name	None	NoeLae	Noe Lae	cɨ	cɨ	c ɨ		1405	19.941803	99.044742	
803	51_name	None	BanPaw	Ban Paw	cɨ	cɨ	c ɨ		1405	21.311225	99.557550	
804	51_name	None	ChaYeQing	Cha Ye Qing	ʥɨː	ʥɨː	dʑ ɨː		1405	24.305717	98.463661	
805	51_name	None	MangBang	Mang Bang	ʥɨː	ʥɨː	dʑ ɨː	ruma1248	1405	24.416392	98.399078	
806	51_name	None	NanSang	Nan Sang	ʨɨː	ʨɨː	tɕ ɨː	ruma1248	1405	24.019728	97.819736	
807	52_roadpath	None	NamHsan	Namhsan	radeːŋ	radeːŋ	r a d eː ŋ		2457	22.965064	97.163239	
808	52_roadpath	None	KhunHawt	Khun Hawt	rade:ŋ	rade:ŋ	r a d eː ŋ		2457	22.965064	97.163239	
809	52_roadpath	None	HtanHsan	Htan Hsan	d̤eːŋ	d̤eːŋ	dʱ eː ŋ		2457	22.675133	97.289942	
810	52_roadpath	None	PangKham	Pangkham	nteːŋ	nteːŋ	n t eː ŋ		2457	22.672097	97.161167	
811	52_roadpath	None	ManLoi	Man Loi	nteːŋ	nteːŋ	n t eː ŋ		2457	22.636019	97.139264	
812	52_roadpath	None	ChuDongGua	Chu Dong Gua	deŋ daːŋ	deŋ daːŋ	d e ŋ + d aː ŋ		2457	24.330889	98.393125	
813	52_roadpath	None	XiangZhaiTang	Xiang Zhai Tang	nteːn	nteːn	n t eː n	ruma1248	2457	24.323819	98.556639	
814	52_roadpath	None	PongNuea	Pong Nuea	nteːɲ	nteːɲ	n t eː ɲ		2457	20.321525	99.866817	
815	52_roadpath	None	NyaungGone	Nyaung Gone	n ten	n ten	n + t e n		2457	20.635025	96.545772	
816	52_roadpath	None	NoeLae	Noe Lae	n teɲ	n teɲ	n + t e ɲ		2457	19.941803	99.044742	
817	52_roadpath	None	BanPaw	Ban Paw	n teɲ	n teɲ	n + t e ɲ		2457	21.311225	99.557550	
818	52_roadpath	None	ChaYeQing	Cha Ye Qing	ndɔːn	ndɔːn	n d ɔː n		2457	24.305717	98.463661	
819	52_roadpath	None	GuangKa	Guang Ka	ndɔːn	ndɔːn	n d ɔː n	ruma1248	2457	24.065714	97.796281	
820	52_roadpath	None	MangBang	Mang Bang	ndɔːn	ndɔːn	n d ɔː n	ruma1248	2457	24.416392	98.399078	
821	52_roadpath	None	NanSang	Nan Sang	n dɔn	n dɔn	n + d ɔ n	ruma1248	2457	24.019728	97.819736	
822	53_sew	None	NamHsan	Namhsan	ʥɨŋ	ʥɨŋ	dʑ ɨ ŋ		1457	22.965064	97.163239	
823	53_sew	None	KhunHawt	Khun Hawt	ʥeɲ	ʥeɲ	dʑ e ɲ		1457	22.965064	97.163239	
824	53_sew	None	HtanHsan	Htan Hsan	ʥiɲ	ʥiɲ	dʑ i ɲ		1457	22.675133	97.289942	
825	53_sew	None	PangKham	Pangkham	ʨiŋ	ʨiŋ	tɕ i ŋ		1457	22.672097	97.161167	
826	53_sew	None	ManLoi	Man Loi	ʨin	ʨin	tɕ i n		1457	22.636019	97.139264	
827	53_sew	None	MengDan	Meng Dan	ʨiŋ	ʨiŋ	tɕ i ŋ	khan1274	1457	24.296522	98.379886	
828	53_sew	None	ChuDongGua	Chu Dong Gua	ʥiŋ	ʥiŋ	dʑ i ŋ		1457	24.330889	98.393125	
829	53_sew	None	XiangZhaiTang	Xiang Zhai Tang	ʨiɲ	ʨiɲ	tɕ i ɲ	ruma1248	1457	24.323819	98.556639	
830	53_sew	None	PongNuea	Pong Nuea	ʨiɲ	ʨiɲ	tɕ i ɲ		1457	20.321525	99.866817	
831	53_sew	None	NyaungGone	Nyaung Gone	cin	cin	c i n		1457	20.635025	96.545772	
832	53_sew	None	NoeLae	Noe Lae	ciɲ	ciɲ	c i ɲ		1457	19.941803	99.044742	
833	53_sew	None	BanPaw	Ban Paw	cin	cin	c i n		1457	21.311225	99.557550	
834	53_sew	None	ChaYeQing	Cha Ye Qing	ʥen	ʥen	dʑ e n		1457	24.305717	98.463661	
835	53_sew	None	GuangKa	Guang Ka	kaʥən	kaʥən	k a dʑ ə n	ruma1248	1457	24.065714	97.796281	
836	53_sew	None	MangBang	Mang Bang	ʥən	ʥən	dʑ ə n	ruma1248	1457	24.416392	98.399078	
837	53_sew	None	NanSang	Nan Sang	ʥən	ʥən	dʑ ə n	ruma1248	1457	24.019728	97.819736	
838	54_fire	None	NamHsan	Namhsan	ŋar	ŋar	ŋ a r		221	22.965064	97.163239	
839	54_fire	None	KhunHawt	Khun Hawt	ŋar	ŋar	ŋ a r		221	22.965064	97.163239	
840	54_fire	None	HtanHsan	Htan Hsan	ŋal	ŋal	ŋ a l		221	22.675133	97.289942	
841	54_fire	None	PangKham	Pangkham	ŋɔː	ŋɔː	ŋ ɔː		221	22.672097	97.161167	
842	54_fire	None	ManLoi	Man Loi	ŋɔː	ŋɔː	ŋ ɔː		221	22.636019	97.139264	
843	54_fire	None	MengDan	Meng Dan	ŋal	ŋal	ŋ a l	khan1274	221	24.296522	98.379886	
844	54_fire	None	ChuDongGua	Chu Dong Gua	ŋɔr	ŋɔr	ŋ ɔ r		221	24.330889	98.393125	
845	54_fire	None	XiangZhaiTang	Xiang Zhai Tang	ŋɔː	ŋɔː	ŋ ɔː	ruma1248	221	24.323819	98.556639	
846	54_fire	None	PongNuea	Pong Nuea	ŋɔː	ŋɔː	ŋ ɔː		221	20.321525	99.866817	
847	54_fire	None	NyaungGone	Nyaung Gone	ŋɔ	ŋɔ	ŋ ɔ		221	20.635025	96.545772	
848	54_fire	None	NoeLae	Noe Lae	ŋɔ	ŋɔ	ŋ ɔ		221	19.941803	99.044742	
849	54_fire	None	BanPaw	Ban Paw	ŋɔ	ŋɔ	ŋ ɔ		221	21.311225	99.557550	
850	54_fire	None	ChaYeQing	Cha Ye Qing	ŋaj	ŋaj	ŋ a j		221	24.305717	98.463661	
851	54_fire	None	GuangKa	Guang Ka	ŋaj	ŋaj	ŋ a j	ruma1248	221	24.065714	97.796281	
852	54_fire	None	MangBang	Mang Bang	ŋaj	ŋaj	ŋ a j	ruma1248	221	24.416392	98.399078	
853	54_fire	None	NanSang	Nan Sang	ŋaiɁ	ŋaiɁ	ŋ a i ʔ	ruma1248	221	24.019728	97.819736	
854	55_ashes	None	NamHsan	Namhsan	kafaːŋ	kafaːŋ	k a f aː ŋ		646	22.965064	97.163239	
855	55_ashes	None	KhunHawt	Khun Hawt	kafaːŋ	kafaːŋ	k a f aː ŋ		646	22.965064	97.163239	
856	55_ashes	None	HtanHsan	Htan Hsan	kafaːŋ	kafaːŋ	k a f aː ŋ		646	22.675133	97.289942	
857	55_ashes	None	PangKham	Pangkham	kafaːŋ	kafaːŋ	k a f aː ŋ		646	22.672097	97.161167	
858	55_ashes	None	ManLoi	Man Loi	kafaːŋ	kafaːŋ	k a f aː ŋ		646	22.636019	97.139264	
859	55_ashes	None	MengDan	Meng Dan	kəfɛːŋ	kəfɛːŋ	k ə f ɛː ŋ	khan1274	646	24.296522	98.379886	
860	55_ashes	None	ChuDongGua	Chu Dong Gua	kafaːŋ	kafaːŋ	k a f aː ŋ		646	24.330889	98.393125	
861	55_ashes	None	XiangZhaiTang	Xiang Zhai Tang	kafaːŋ	kafaːŋ	k a f aː ŋ	ruma1248	646	24.323819	98.556639	
862	55_ashes	None	PongNuea	Pong Nuea	brɔŋɔː	brɔŋɔː	b r ɔ ŋ ɔː		646	20.321525	99.866817	
863	55_ashes	None	NyaungGone	Nyaung Gone	brɔ ŋɔ	brɔ ŋɔ	b r ɔ + ŋ ɔ		646	20.635025	96.545772	
864	55_ashes	None	NoeLae	Noe Lae	brɔ ŋɔ	brɔ ŋɔ	b r ɔ + ŋ ɔ		646	19.941803	99.044742	
865	55_ashes	None	BanPaw	Ban Paw	brɔ ŋɔ	brɔ ŋɔ	b r ɔ + ŋ ɔ		646	21.311225	99.557550	
866	55_ashes	None	ChaYeQing	Cha Ye Qing	kafaːŋ	kafaːŋ	k a f aː ŋ		646	24.305717	98.463661	
867	55_ashes	None	GuangKa	Guang Ka	kafaːŋ	kafaːŋ	k a f aː ŋ	ruma1248	646	24.065714	97.796281	
868	55_ashes	None	MangBang	Mang Bang	kafaːŋ	kafaːŋ	k a f aː ŋ	ruma1248	646	24.416392	98.399078	
869	55_ashes	None	NanSang	Nan Sang	kafaːŋ	kafaːŋ	k a f aː ŋ	ruma1248	646	24.019728	97.819736	
870	56_smoke	None	NamHsan	Namhsan	ɗɨʔŋar	ɗɨʔŋar	ɗ ɨ ʔ ŋ a r		778	22.965064	97.163239	
871	56_smoke	None	KhunHawt	Khun Hawt	ɗәk	ɗәk	ɗ ə k		778	22.965064	97.163239	
872	56_smoke	None	HtanHsan	Htan Hsan	ɗәkŋal	ɗәkŋal	ɗ ə k ŋ a l		778	22.675133	97.289942	
873	56_smoke	None	PangKham	Pangkham	ɗɔk ŋɔː	ɗɔk ŋɔː	ɗ ɔ k + ŋ ɔː		778	22.672097	97.161167	
874	56_smoke	None	ManLoi	Man Loi	ɗak	ɗak	ɗ a k		778	22.636019	97.139264	
875	56_smoke	None	MengDan	Meng Dan	ɗɔʔ	ɗɔʔ	ɗ ɔ ʔ	khan1274	778	24.296522	98.379886	
876	56_smoke	None	ChuDongGua	Chu Dong Gua	ɗɔːk	ɗɔːk	ɗ ɔː k		778	24.330889	98.393125	
877	56_smoke	None	XiangZhaiTang	Xiang Zhai Tang	dak	dak	d a k	ruma1248	778	24.323819	98.556639	
878	56_smoke	None	PongNuea	Pong Nuea	dak	dak	d a k		778	20.321525	99.866817	
879	56_smoke	None	NyaungGone	Nyaung Gone	dăk	dăk	d ă k		778	20.635025	96.545772	
880	56_smoke	None	NoeLae	Noe Lae	dăk	dăk	d ă k		778	19.941803	99.044742	
881	56_smoke	None	BanPaw	Ban Paw	dăk	dăk	d ă k		778	21.311225	99.557550	
882	56_smoke	None	ChaYeQing	Cha Ye Qing	ɗak	ɗak	ɗ a k		778	24.305717	98.463661	
883	56_smoke	None	GuangKa	Guang Ka	tak	tak	t a k	ruma1248	778	24.065714	97.796281	
884	56_smoke	None	MangBang	Mang Bang	tak	tak	t a k	ruma1248	778	24.416392	98.399078	
885	56_smoke	None	NanSang	Nan Sang	tak	tak	t a k	ruma1248	778	24.019728	97.819736	
886	57_smell	None	NamHsan	Namhsan	khriɁ	khriɁ	kʰ r i ʔ		1586	22.965064	97.163239	
887	57_smell	None	KhunHawt	Khun Hawt	kruət	kruət	k r u ə t		1586	22.965064	97.163239	
888	57_smell	None	HtanHsan	Htan Hsan	khrɨʔ	khrɨʔ	kʰ r ɨ ʔ		1586	22.675133	97.289942	
889	57_smell	None	PangKham	Pangkham	khrɔːt	khrɔːt	kʰ r ɔː t		1586	22.672097	97.161167	
890	57_smell	None	ManLoi	Man Loi	khrit	khrit	kʰ r i t		1586	22.636019	97.139264	
891	57_smell	None	MengDan	Meng Dan	ʔujh	ʔujh	ʔ u j̊	khan1274	1586	24.296522	98.379886	
892	57_smell	None	ChuDongGua	Chu Dong Gua	ʔujh	ʔujh	ʔ u j̊		1586	24.330889	98.393125	
893	57_smell	None	XiangZhaiTang	Xiang Zhai Tang	Ɂuh	Ɂuh	ʔ u h	ruma1248	1586	24.323819	98.556639	
894	57_smell	None	PongNuea	Pong Nuea	ɲ̥ɔːɁ	ɲ̥ɔːɁ	ɲ̊ ɔː ʔ		1586	20.321525	99.866817	
895	57_smell	None	NyaungGone	Nyaung Gone	ɲ̥ɔʔ	ɲ̥ɔʔ	ɲ̊ ɔ ʔ		1586	20.635025	96.545772	
896	57_smell	None	NoeLae	Noe Lae	ɲ̥ɔɁ	ɲ̥ɔɁ	ɲ̊ ɔ ʔ		1586	19.941803	99.044742	
897	57_smell	None	BanPaw	Ban Paw	ɲ̥ɔɁ	ɲ̥ɔɁ	ɲ̊ ɔ ʔ		1586	21.311225	99.557550	
898	57_smell	None	ChaYeQing	Cha Ye Qing	ʔuh	ʔuh	ʔ u h		1586	24.305717	98.463661	
899	57_smell	None	GuangKa	Guang Ka	ɲɔjɁ	ɲɔjɁ	ɲ ɔ j ʔ	ruma1248	1586	24.065714	97.796281	
900	57_smell	None	MangBang	Mang Bang	ɲɔːj?	ɲɔːj?	ɲ ɔː j ʔ	ruma1248	1586	24.416392	98.399078	
901	57_smell	None	NanSang	Nan Sang	ɲɔjɁ	ɲɔjɁ	ɲ ɔ j ʔ	ruma1248	1586	24.019728	97.819736	
902	58_see	None	NamHsan	Namhsan	ŋәːp	ŋәːp	ŋ əː p		1409	22.965064	97.163239	
903	58_see	None	KhunHawt	Khun Hawt	ʥәː	ʥәː	dʑ əː		1409	22.965064	97.163239	
904	58_see	None	HtanHsan	Htan Hsan	jəː	jəː	j əː		1409	22.675133	97.289942	
905	58_see	None	PangKham	Pangkham	ʥәɯ	ʥәɯ	dʑ ə ɯ		1409	22.672097	97.161167	
906	58_see	None	ManLoi	Man Loi	ʥәː	ʥәː	dʑ əː		1409	22.636019	97.139264	
907	58_see	None	MengDan	Meng Dan	ʥɨː	ʥɨː	dʑ ɨː	khan1274	1409	24.296522	98.379886	
908	58_see	None	ChuDongGua	Chu Dong Gua	jɨː	jɨː	j ɨː		1409	24.330889	98.393125	
909	58_see	None	XiangZhaiTang	Xiang Zhai Tang	jəɯ	jəɯ	j ə ɯ	ruma1248	1409	24.323819	98.556639	
910	58_see	None	PongNuea	Pong Nuea	jəɯ	jəɯ	j ə ɯ		1409	20.321525	99.866817	
911	58_see	None	NyaungGone	Nyaung Gone	jə	jə	j ə		1409	20.635025	96.545772	
912	58_see	None	NoeLae	Noe Lae	jə	jə	j ə		1409	19.941803	99.044742	
913	58_see	None	BanPaw	Ban Paw	jə	jə	j ə		1409	21.311225	99.557550	
914	58_see	None	ChaYeQing	Cha Ye Qing	ʥeːw	ʥeːw	dʑ eː w		1409	24.305717	98.463661	
915	58_see	None	GuangKa	Guang Ka	jew	jew	j e w	ruma1248	1409	24.065714	97.796281	
916	58_see	None	MangBang	Mang Bang	jew	jew	j e w	ruma1248	1409	24.416392	98.399078	
